sample_id,target_id,host_name,candidate_rank,label,label_source,matched_planet,negative_category,period_days,duration_hours,depth_fraction,depth_error_fraction,snr,power,duty_cycle,odd_even_mismatch,secondary_depth_fraction,secondary_to_primary_ratio,robust_scatter,transit_count,primary_point_count
10982872-r3,10982872,Kepler-142,3,1,recovered_confirmed_planet,Kepler-142 b,,2.0229659645487708,4.0,0.00012373394726019688,3.87472387330585e-06,31.93361677012332,31.93361677012332,0.08238728163864201,0.021102036231891785,-4.701323282674252e-06,-0.031039210177018543,0.00015146401135410063,106.0,856.0
10990886-r1,10990886,Kepler-568,1,1,recovered_confirmed_planet,Kepler-568 b,,11.012013252311734,8.0,0.0003604428668330201,1.245547695653376e-05,28.93850376752878,28.93850376752878,0.0302699720474235,0.35671689283658514,-1.7067083203148314e-05,-0.05003663759446954,0.0003410917284544857,26.0,411.0
11037335-r1,11037335,Kepler-300,1,1,recovered_confirmed_planet,Kepler-300 c,,40.80619095907083,8.0,0.0002402628998486481,1.7826807701245003e-05,13.477617747111752,13.477617747111752,0.008168695129316804,0.11611321978466695,-1.620618257791584e-05,-0.07796015706404573,0.00020787775689833665,7.0,116.0
11046458-r1,11046458,Kepler-424,1,1,recovered_confirmed_planet,Kepler-424 b,,3.31178252541285,1.0,0.004649271917998348,1.884689030503381e-05,246.68642108860664,246.68642108860664,0.012581341421708376,0.016012005972476054,2.5645459134637782e-05,0.0051577918214305,0.0002938305513141155,86.0,171.0
11073351-r1,11073351,Kepler-592,1,1,recovered_confirmed_planet,Kepler-592 b,,2.822323500669081,4.0,0.00022964002789329556,1.0538593884914948e-05,21.79038592824083,21.79038592824083,0.0590529989305462,0.11287197632388123,7.608516109369745e-06,0.02821083836748397,0.00026970187876938035,79.0,634.0
11075737-r1,11075737,Kepler-97,1,1,recovered_confirmed_planet,Kepler-97 b,,2.584771546347904,4.0,0.00010522100363529899,3.7436081789891446e-06,28.106842010295782,28.106842010295782,0.06448023110675086,0.10353528842453537,-8.874048618157104e-06,-0.07311936340570524,0.00012136386594231062,80.0,622.0
11090765-r3,11090765,Kepler-593,3,1,recovered_confirmed_planet,Kepler-593 b,,21.260079828258647,8.0,0.00019534872644656702,1.6176787637250196e-05,12.075866409764732,12.075866409764732,0.015678837333915868,0.49129389513051513,0.00014684013504961957,0.5222106021747978,0.00028118949411997627,13.0,204.0
11122894-r2,11122894,Kepler-297,2,1,recovered_confirmed_planet,Kepler-297 b,,38.76940133875418,8.0,0.0002456771108547708,1.9471606407494386e-05,12.617197868184757,12.617197868184757,0.00859784577070915,0.394608647844351,4.5194348133881235e-05,0.18760040601521763,0.00024090751770662584,8.0,131.0
11192998-r1,11192998,Kepler-166,1,1,recovered_confirmed_planet,Kepler-166 b,,7.649883802019965,2.0,0.0009419652897271157,1.9313284183277404e-05,48.77292131095578,48.77292131095578,0.01089341165042651,0.06861001844110877,4.316820928207399e-05,0.04613477871450347,0.00030079751688049554,40.0,163.0
11250587-r1,11250587,Kepler-464,1,1,recovered_confirmed_planet,Kepler-464 b,,7.250277011228804,8.0,0.0002438802637119274,3.845038865523466e-06,63.42725580713354,63.42725580713354,0.04597525485124033,0.21982619424698574,3.2319091769483776e-06,0.012475227956485615,0.00012740422442578166,30.0,486.0
